Date,Open,High,Low,Close,Adj Close,Volume
2021-09-10,463.1570129394531,464.8500061035156,448.1099853515625,449.3800048828125,449.3800048828125,12583500
2021-09-13,448.0,448.80999755859375,415.0,419.7200012207031,419.7200012207031,15664700
2021-09-14,419.2699890136719,443.760009765625,418.63299560546875,427.7099914550781,427.7099914550781,14736500
2021-09-15,427.4549865722656,437.79998779296875,422.1600036621094,434.4599914550781,434.4599914550781,12893600
2021-09-16,431.2099914550781,446.6400146484375,429.0,440.6499938964844,440.6499938964844,10107400
2021-09-17,438.5299987792969,442.0,406.8699951171875,430.04998779296875,430.04998779296875,30536400
2021-09-20,417.5069885253906,435.45001220703125,416.510986328125,423.3299865722656,423.3299865722656,12929400
2021-09-21,424.29998779296875,439.5899963378906,420.29998779296875,434.0400085449219,434.0400085449219,9355300
2021-09-22,433.0899963378906,443.7300109863281,428.6000061035156,440.7200012207031,440.7200012207031,9003500
2021-09-23,439.7850036621094,458.5,438.7900085449219,454.6000061035156,454.6000061035156,9620300
2021-09-24,448.0799865722656,453.6099853515625,426.6099853515625,430.1400146484375,430.1400146484375,12984600
2021-09-27,430.60101318359375,434.0,407.2550048828125,408.8399963378906,408.8399963378906,13348200
2021-09-28,398.55999755859375,403.2959899902344,376.0299987792969,384.2099914550781,384.2099914550781,15936000
2021-09-29,393.2099914550781,397.9800109863281,375.5539855957031,378.8999938964844,378.8999938964844,11416700
2021-09-30,381.82000732421875,390.6000061035156,377.1000061035156,384.8599853515625,384.8599853515625,9611500
2021-10-01,358.3299865722656,359.114990234375,323.4100036621094,341.0899963378906,341.0899963378906,34351300
2021-10-04,308.8800048828125,330.55499267578125,305.0,325.8399963378906,325.8399963378906,23331500
2021-10-05,331.0,338.0329895019531,327.20001220703125,332.1099853515625,332.1099853515625,11637500
2021-10-06,318.7099914550781,325.67999267578125,300.6199951171875,302.4200134277344,302.4200134277344,17457400
2021-10-07,295.4599914550781,317.3500061035156,293.5799865722656,309.3599853515625,309.3599853515625,15791000
2021-10-08,310.79998779296875,314.04998779296875,297.5400085449219,304.9100036621094,304.9100036621094,10620500
2021-10-11,299.32000732421875,314.1099853515625,298.1000061035156,305.1000061035156,305.1000061035156,7625800
2021-10-12,313.0350036621094,315.94000244140625,301.9100036621094,311.1300048828125,311.1300048828125,10193200
2021-10-13,314.8999938964844,327.739990234375,313.29998779296875,321.5,321.5,12770600
2021-10-14,329.0,337.3599853515625,322.1000061035156,331.8800048828125,331.8800048828125,12851300
2021-10-15,341.010009765625,341.54901123046875,318.5,324.2099914550781,324.2099914550781,17223200
2021-10-18,322.260009765625,338.5400085449219,320.5369873046875,334.8399963378906,334.8399963378906,8753700
2021-10-19,339.1050109863281,347.8699951171875,331.010009765625,333.6099853515625,333.6099853515625,8561100
2021-10-20,334.010009765625,338.6000061035156,329.3599853515625,333.010009765625,333.010009765625,4983200
2021-10-21,337.2099914550781,341.5199890136719,333.3999938964844,339.57000732421875,339.57000732421875,5597600
2021-10-22,332.53900146484375,335.75,317.17999267578125,326.5400085449219,326.5400085449219,7780200
2021-10-25,327.3599853515625,350.05999755859375,323.2699890136719,349.55999755859375,349.55999755859375,9772200
2021-10-26,352.0,356.7699890136719,341.3699951171875,345.739990234375,345.739990234375,6673500
2021-10-27,344.25,350.6400146484375,338.3399963378906,340.8800048828125,340.8800048828125,4716000
2021-10-28,343.1000061035156,353.2799987792969,341.5400085449219,347.9200134277344,347.9200134277344,4738900
2021-10-29,344.4700012207031,347.70001220703125,337.25,345.2099914550781,345.2099914550781,4459000
2021-11-01,334.989990234375,338.07000732421875,320.54998779296875,337.1700134277344,337.1700134277344,8662800
2021-11-02,338.739990234375,349.45001220703125,337.0400085449219,348.6400146484375,348.6400146484375,5259400
2021-11-03,350.0,350.1000061035156,336.20001220703125,345.9200134277344,345.9200134277344,6447800
2021-11-04,295.80999755859375,297.7300109863281,278.0,284.0199890136719,284.0199890136719,30967700
2021-11-05,241.57000732421875,246.10000610351562,210.9600067138672,236.99000549316406,236.99000549316406,59299200
2021-11-08,233.05999755859375,245.9199981689453,233.05999755859375,244.67999267578125,244.67999267578125,14606800
2021-11-09,246.07000732421875,250.57000732421875,232.2100067138672,236.85000610351562,236.85000610351562,10960300
2021-11-10,230.10000610351562,239.10499572753906,225.57000732421875,228.9600067138672,228.9600067138672,9118500
2021-11-11,227.6699981689453,232.27000427246094,221.60000610351562,225.82000732421875,225.82000732421875,8359400
2021-11-12,225.86000061035156,232.55999755859375,224.41900634765625,231.19000244140625,231.19000244140625,6823500
2021-11-15,230.8249969482422,236.60000610351562,225.6300048828125,235.07000732421875,235.07000732421875,5665200
2021-11-16,234.00999450683594,239.99000549316406,230.28599548339844,234.27999877929688,234.27999877929688,5332000
2021-11-17,234.7899932861328,249.13999938964844,234.57000732421875,242.22999572753906,242.22999572753906,8015800
2021-11-18,246.1199951171875,253.19000244140625,243.7899932861328,251.41000366210938,251.41000366210938,7395600
2021-11-19,265.4150085449219,274.8399963378906,258.0899963378906,263.7799987792969,263.7799987792969,15624000
2021-11-22,268.07000732421875,289.0,264.20001220703125,282.69000244140625,282.69000244140625,13852800
2021-11-23,277.739990234375,281.9800109863281,269.17999267578125,276.3800048828125,276.3800048828125,6900200
2021-11-24,273.010009765625,275.2799987792969,266.30999755859375,273.3900146484375,273.3900146484375,4760200
2021-11-26,319.3399963378906,350.1499938964844,313.0,329.6300048828125,329.6300048828125,35901200
2021-11-29,370.3299865722656,376.6499938964844,350.2699890136719,368.510009765625,368.510009765625,33950600
2021-11-30,351.5799865722656,357.6400146484375,337.2900085449219,352.42999267578125,352.42999267578125,25159300
2021-12-01,330.0,336.3599853515625,310.57000732421875,310.6099853515625,310.6099853515625,21549200
2021-12-02,301.2900085449219,318.4700012207031,291.0299987792969,301.489990234375,301.489990234375,15409500
2021-12-03,318.0899963378906,318.7850036621094,293.6000061035156,306.7200012207031,306.7200012207031,12688100
